productId,Rating,Date,Feedback_translated,Feedback,,Name,Country,Upvotes,Downvotes,Product Longevity,User Instructions Clarity,Pain Level,Design,Quality,Ease of Installation,Quality of Material,Functionality,User Friendly,Quality of Material,Adaptability To Environment,Versatility,Size Options,Quality of Shine,Usability,Gameplay Experience,Style,Color Options,Value for money,Tech support,Ease of use,Power efficiency,Fit,Packaging ,Brightness,Application scope,Compatibility,Ease of use,Hygiene,Item specification accuracy
1.01E+15,100,16-Apr-24,Excellent very practical playful,excellent très pratique ludique,,Y***e,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,13-Feb-24,Perfect for model Y,Parfait pour model Y,,D***u,FR,0,0,,,,,,Not bad ,Fits ok ,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,40,08-Apr-24,"The screen is perfectly fitted. The image is good. Applications open well. Negative aspects: the air flow rate that is very reduced. If you increase from the rear screen flow, you also increase the front flow and it bothers, if two people go behind with heat you notice the lack of air conditioning.
The Disney + app is not compatible with the latest update. Assess whether to buy this model or another with better or more air outlet. A greeting.","La pantalla queda perfectamente encajada. La imagen és buena. Las aplicaciones se abren bién. Aspectos negativos : El caudal de aire que muy reducido. Si aumentas desde pantalla trasera caudal también aumentas el caudal delantero y molesta, si van dos personas detras con calor se nota la falta de aire acondicionado.
La app de Disney +  no és compatible con la ultima actualización. Valorar vosotros si comprar este modelo u otro con mejor o mas salida de aire. Un saludo.",,j***a,ES,0,0,,,,,,Good,,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,06-Mar-24,Excellent ,Excellent ,,S***l,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,06-May-24,"I cannot connect bt music with my phone, and also I cannot connect zlink to my phone. So please help me if you can to resolve the problem. You can email my to cris_cris333@yahoo.com","I cannot connect bt music with my phone, and also I cannot connect zlink to my phone. So please help me if you can to resolve the problem. You can email my to cris_cris333@yahoo.com",,Amazon Shopper,RO,0,0,,,,,,Good,Fits ok ,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,16-Feb-24,"Shvidko came, the most undone was occupied by Khvilin 30-40 at a high rate. Children will be like it. It was good without zouvvzhen, in the cable sets for the Russian car, I am brawning about the lack of food the car of the street and all the good, Ale it was like a year old and the date of the skin is once chilled on the cob of the same yak and the car decals are also found in English.","Прийшло швидко, підключати самому не довго все зайняло хвилин 30-40 в повільному темпі. дітям подобаєтся. підійшло добре без зауввжень, в комплекті кабеля для різних років авто,  Користуюсь недовго але є і мінуси  перший це після встановлення прилад завис а як його перегрузити хз кнопки ніякої нема , автомобіль постояв ніч і зранку все було добре, але виявилось що година і дата теж кожен раз збиваєтся на початкову піля того як закрити авто деколи відновлюєтся а деколи ні і мова теж злітає на англійську.",,P***k,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,20,09-Feb-24,"Stay away from this product. After 1 week of working during the end of an Ota update the product stopped working, and eventually it lossed communication with the car. I tried everything but ""no happy end"". I asked seller for help, i send many many messages but no help or other response. Please stay away from the seller and the product.","Stay away from this product. After 1 week of working during the end of an Ota update the product stopped working, and eventually it lossed communication with the car. I tried everything but ""no happy end"". I asked seller for help, i send many many messages but no help or other response. Please stay away from the seller and the product.",,E***s,GR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,20,15-Jan-24,"Pesimo the seller was a gift of Kings and it came to me later although the delivery date was the day 3-4 came on time, it did not give me a solution to my problem at any time, I do not recommend it","pesimo el vendedor era regalo de reyes y me vino mas tarde aunque la fecha de entrega era el dia 3-4 venia a tiempo, no me dio solucion a mi problema en ningun momento, no lo recomiendo",,M***a,ES,0,0,,,,,,Difficult,Fits ok ,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,20,07-Feb-24,"It is a rather poor quality product!! It doesn't sit in place at all, after a slight push, my display cracked.. Very poor quality!!!","It is a rather poor quality product!! It doesn't sit in place at all, after a slight push, my display cracked.. Very poor quality!!!",,S***E,SK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-Mar-24,,,,Y***O,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,14-Jan-24,,,,L***o,US,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-Mar-24,,,,G***n,US,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,07-May-24,,,,M***o,US,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,19-May-24,,,,J***m,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,21-May-24,,,,2***r,IT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Jan-24,,,,R***J,FR,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Feb-24,,,,S***l,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,09-Jan-24,,,,R***d,SE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-Apr-24,,,,w***r,KR,0,0,,,,,,,Fits ok ,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,07-Apr-24,,,,a***r,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-Jan-24,,,,Amazon Shopper,ES,0,0,,,,,,Not bad ,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,13-Apr-24,,,,N***d,NO,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,09-Mar-24,,,,V***s,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,28-Apr-24,,,,M***a,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,02-May-24,,,,Amazon Shopper,IT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,09-Dec-23,,,,J***T,FR,0,0,,,,,,Not bad ,Fast,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-Mar-24,,,,v***r,DE,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,07-May-24,,,,M***e,FR,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,08-Dec-23,,,,V***t,CA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-Dec-23,,,,N***r,NL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,07-Apr-24,,,,C***o,KE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-May-24,,,,F***j,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-May-24,,,,V***r,UA,0,0,,,,,,,Fits ok ,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-May-24,,,,R***o,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-May-24,"Very fast delivery, 2 weeks faster than said. I will install the display and come back with upgrade review.","Very fast delivery, 2 weeks faster than said. I will install the display and come back with upgrade review.",,B***n,RO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-May-24,The product works great. Screen Service screen came exactly the original I would definitely recommend the packaging was perfect,Ürün harika çalışıyor. Ekran servis ekranı geldi birebir orijinal kesinlikle öneririm paketlenmesi mükemmeldi ,,a***r,TR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,14-May-24,Fast charging but side button not working,شحن سريع ولكن الزر جانبي لا يعمل ,,A***i,OM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-May-24,,,,R***o,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-May-24,,,,r***r,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,12-May-24,,,,F***s,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-May-24,,,,M***K,TR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-May-24,,,,s***ı,TR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-May-24,the hair was great it was soft it had no shedding the length was on point and it smells great I would recommend it to other and it's Affordable.,the hair was great it was soft it had no shedding the length was on point and it smells great I would recommend it to other and it's Affordable.,,A***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-Mar-24,,,,c***i,RO,0,0,,,,Fits ok ,Fits ok ,Good,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,27-Apr-24,ring has potential but the android app needs more work to be competitive.,ring has potential but the android app needs more work to be competitive.,,Amazon Shopper,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,12-May-24,Now right now it works wonderfully I really liked,ahora ahorita funciona de maravilla me gustó mucho,,A***a,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,29-May-24,I like this ring with an autonomy of 5 days and also the application which is very nice,J'aime cette bague avec une autonomie de 5 jours et également l'application qui est très agréable,,P***l,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-Feb-24,I adapted a tray to hold my laser for my events. Was excellent.,Le adapté una bandeja para sostener mi láser para mis eventos. Quedó excelente.,,R***z,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-May-24,Good quality product and according to the announcement.,Produto de boa qualidade e de acordo com o anúncio.,,Amazon Shopper,BR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-May-24,"This wig is 100% human hair. I bought a 16-inch one. I just tried it on and it is the length I want. If you like bob hair, you can refer to it. The hair is very soft. I will buy it again.","This wig is 100% human hair. I bought a 16-inch one. I just tried it on and it is the length I want. If you like bob hair, you can refer to it. The hair is very soft. I will buy it again.",,K***s,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,11-Apr-24,"I absolutely love the hair no smell,no shedding it was good quality hair arrived on time I’ll definitely be ordering from the vendor again.","I absolutely love the hair no smell,no shedding it was good quality hair arrived on time I’ll definitely be ordering from the vendor again.",,C***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,28-Mar-24,"It's very beautiful, I like it better. I bought it as a gift to give to my good friend.","It's very beautiful, I like it better. I bought it as a gift to give to my good friend.",,M***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,17-Apr-24,"It's one of those wigs where the longer you have it the better it looks, not bad at all.","It's one of those wigs where the longer you have it the better it looks, not bad at all.",,S***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,27-May-24,Absolutely LOVEDDDD this hair! It was so soft and very true to length. I also didn’t have to do any plucking the knots were small as well. Will definitely be ordering again!,Absolutely LOVEDDDD this hair! It was so soft and very true to length. I also didn’t have to do any plucking the knots were small as well. Will definitely be ordering again!,,L***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,21-May-24,I received the wig and it's just perfect to my liking�definitely buying from this store again�,I received the wig and it's just perfect to my liking�definitely buying from this store again�,,a***i,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,11-May-24,very good item ,very good item ,,D***a,SR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-Jan-24,conforme,conforme,,F***r,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,40,29-Jan-24,Good,Goed,,Amazon Shopper,NL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-Feb-24,,,,7***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-May-24,,,,m***A,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,12-Mar-24,,,,C***e,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,18-Jan-24,,,,L***a,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,10-Jan-24,,,,M***s,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,09-Feb-24,,,,F***r,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-Feb-24,,,,A***s,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,02-May-24,,,,A***o,IT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-Feb-24,works perfect. I was able to connect my Google pixel 8 to my home theater. perfect to set up you phone to your receiver,works perfect. I was able to connect my Google pixel 8 to my home theater. perfect to set up you phone to your receiver,,K***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,30-Jan-24,Work ok with Lenovo Yoga Tab11,Work ok with Lenovo Yoga Tab11,,M***s,US,0,0,,,,,,,,Fast,Good,Fast,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-May-24,Cable crushings yakysno. I won't give a quiet sound for my smartphone. Having made the sound to the maximum in the smartphone-all one sound is quiet. The poks do not get used to the reasons for the quiet sound.,Кабель зроблений якісно. Чомусь у мене з ноута та з смартфону дає тихий звук. Звук збільшував на максимум в смартфоні - все одно звук досить тихий. Поки не зміг розібратись в причинах тихого звуку.,,Amazon Shopper,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,27-Mar-24,"Received quickly enough, good quality, works properly.","reçu assez rapidement , de bonne qualité, fonctionne correctement .",,g***r,FR,0,0,,,,,,,,Fits ok ,Good,Fast,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,30-Apr-24,Excellent cable super useful and easy to use,Excelente cable super útil y fácil de usar,,C***a,PE,0,0,,,,,,,,Fast,Good,Fits ok ,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,01-Mar-24,Product according to the description. Quality ok,Produit conforme à la description. Qualité ok,,M***L,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,21-Apr-24,The price-cost ratio is very good. The upper wind is the quality and the material is also good. It is competitive enough and you will not regret it if you buy it again and the price is also competitive it is a very decent product,가격대비 가성비가 아주 좋습니다 상풍은 품질도 좋구 재질도 훌륭합니다 다른제품과 비교시에도 충분히 경쟁력이 있는 제품이며 다시 구매하여도 후회하지 않을것입니다 또한 가격경쟁력이 있어서 아주 괜찮은 제품입니다,,Y***N,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,21-Mar-24,All in accordance with the offer. Fast fulfillment and delivery.,All in accordance with the offer. Fast fulfillment and delivery.,,M***i,CH,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,19-Apr-24,"I am surprised by the quality of the wire. The wire works flawless for the Pixel 7A, length is ok and cable is super springy.","I am surprised by the quality of the wire. The wire works flawless for the Pixel 7A, length is ok and cable is super springy.",,M***i,PL,0,0,,,,,,,,Fast,Good,Fast,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-May-24,top,top,,A***a,BR,0,0,,,,,,,,Fast,Good,Fast,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,03-May-24,Fast Delivery,livraison rapide,,m***r,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,01-May-24,Excellent product,Excellent product,,Amazon Shopper,NZ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,20-Jan-24,I think it's a good connection.,연결 잘 되고 괜탆은거 같습니다,,s***e,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-Apr-24,All right.,좋아요,,a***r,KR,0,0,,,,,,,,Fast,Good,Fast,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-Apr-24,Genial,Genial,,J***a,GB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,19-Mar-24,Very good quality,bardzo dobra jakość,,R***l,PL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,40,02-Feb-24,"Not usable!
USB-C plug at all very bad contact.","Nicht brauchbar!
USB-C Stecker bei allen sehr schlechter Kontakt.",,r***g,CH,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,40,24-Mar-24,Bruit parasite,Bruit parasite ,,D***t,FR,0,0,,,,,,,,Poor,Not bad ,Fast,,,,,,,,,,,,,,,,,,,,
1.01E+15,20,19-May-24,I bought it to catch the noise.,소음 잡으려고 샀는데 헛방임,,f***e,KR,0,0,,,,,,,,Poor,Difficult,Poor,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,09-Mar-24,All right.,좋아요,,a***r,KR,0,0,,,,,,,,Fast,Good,Fits ok ,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,12-Feb-24,,,,R***k,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-Feb-24,,,,M***t,HU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-Feb-24,,,,K***p,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,09-Feb-24,,,,z***z,HU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-Mar-24,,,,j***z,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,29-Mar-24,,,,Amazon Shopper,JP,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,03-Mar-24,,,,K***n,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-Feb-24,,,,L***s,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,12-Apr-24,,,,M***o,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,30-Apr-24,,,,S***i,IL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,06-Feb-24,,,,A***a,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,15-Apr-24,,,,P***n,RO,0,0,,,,,,,,Fast,Good,Fast,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,06-Apr-24,,,,G***',IT,0,0,,,,,,,,Fits ok ,Not bad ,Fits ok ,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-May-24,,,,Amazon Shopper,PL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,15-May-24,,,,Amazon Shopper,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,17-May-24,,,,P***n,RO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,29-May-24,,,,Amazon Shopper,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-May-24,"The hair is soft and the color pops! I’m very happy with my purchase. The density was perfect for me, not too big but not thin either. I actually love this wig","The hair is soft and the color pops! I’m very happy with my purchase. The density was perfect for me, not too big but not thin either. I actually love this wig",,D***S,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-Apr-24,"Listen. Lol this wig will make you feel like your apart of their world!!! Lol it's beautifully made, no shedding. It didn't come with a smell. Buy it ladies!!","Listen. Lol this wig will make you feel like your apart of their world!!! Lol it's beautifully made, no shedding. It didn't come with a smell. Buy it ladies!!",,J***i,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-Apr-24,It’s super soft and doesn’t shead to much of washed correctly definitely a great deal for pice and quality,It’s super soft and doesn’t shead to much of washed correctly definitely a great deal for pice and quality,,A***d,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-May-24,,,,N***z,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,31-Dec-23,"Shvidka delivery, 20 days. According to the Nibi, it is not open, it is a pretense in reality. 1 part of this has a slight defect in the form of non-material, the fiber in the farbuvanni is stuck.","швидка доставка, менше 20 днів. По якості ніби непогано, кріплення у наявності. 1 деталь має незначний дефект у формі нерівності, ніби волокно при фарбуванні налипло.",,B***k,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,30-Jan-24,"Everything is cool, do not hesitate! I won't get it, it's packed as a whole","Все круто ,не вагайтеся купуйте !якість відмінна ,ще не встановлював ,запаковано якісно",,f***f,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-Apr-24,Great �� ,Great �� ,,Amazon Shopper,AU,0,0,,,,,Fast,Good,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-Jan-24,"Fit perfect, good quality �","Fit perfect, good quality �",,Amazon Shopper,PL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,11-Feb-24,"Good quality, discreet painting, but on one there is an enamel casting.","Buona qualità, verniciatura discreta, ma su una c’è una colatura di smalto.",,g***s,IT,0,0,,,,,Fits ok ,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,25-May-24,"wearing the ring for on week now. still 50% left on the battery � I am not connected whole time with the app. just wearing it, and connecting two three times a day to check sleep, hart, and exercise etc. Have it connected to Google fit. seems to be working great � also wear it in sea for swimming. But still working � In advertising it say diving and IP68, but in manual it say IP67 and be careful in water. i am not diving, so hopefully it will survive for some time � recommend �","wearing the ring for on week now. still 50% left on the battery � I am not connected whole time with the app. just wearing it, and connecting two three times a day to check sleep, hart, and exercise etc. Have it connected to Google fit. seems to be working great � also wear it in sea for swimming. But still working � In advertising it say diving and IP68, but in manual it say IP67 and be careful in water. i am not diving, so hopefully it will survive for some time � recommend �",,J***n,NO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,13-May-24,"The bracelet itself is nice, but I was very disappointed because I thought the zodiac sign bead was bigger. Even if the measurements are written in the photo, the image makes it bigger than it really is. I also believe that 16 euros for this bracelet is really a lot, considering that in some places you can even see the glue.
The shipment was quick and I still had a good communication with the store for the choice of colors. It could have been a really nice bracelet for its design.�
I thank you anyway because it has been well packed and the seller has been attentive in my requests","Il bracciale in sé é carino, ma sono rimasta molto delusa perché la perlina del segno zodiacale pensavo che fosse piú grande. Anche se nella foto sono scritte le misure, l'immagine lo rende piú grande di quanto lo é realmente. Inoltre credo che 16 euro per questo braccialetto sono davvero tanti, considerando che in alcuni punti si vede addirittura la colla.
La spedizione é stata rapida ed ho comunque avuto un ottima comunicazione con il negozio per la scelta dei colori. Poteva essere davvero un bel bracciale per il suo design.�
Ringrazio comunque perché é stato ben imballato e il venditore é stato attento nelle mie richieste",,S***i,IT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,11-Jan-24,Very cute! great quality. ,Very cute! great quality. ,,Y***o,CA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-Dec-23,,,,福***徳,JP,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-Dec-23,,,,a***a,BR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-Dec-23,,,,A***a,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,20-May-24,,,,a***r,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-Apr-24,Super good service fast delivery very satisfied and helpful staff top,super goede service snelle bezorging zeer te vreden en behulpzaam personeel top,,N***r,NL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,17-May-24,�good,�good,,Amazon Shopper,NZ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,17-May-24,�good,�good,,Amazon Shopper,NZ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,03-May-24,"This is a body wave Gueless 28 inches 13*6  180 density and I very like it very very great I can’t wait to d my next others, guys just try it��","This is a body wave Gueless 28 inches 13*6  180 density and I very like it very very great I can’t wait to d my next others, guys just try it��",,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,21-May-24,Beautiful good quality hair is very soft and abundant love thanks I will buy again��,Bellísima buena calidad el pelo es bien suave y abundante la ame gracias volveré a comprar��,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,27-Apr-24,Quick delivery. Hair is amazing. Definitely ordering again. ,Quick delivery. Hair is amazing. Definitely ordering again. ,,A***t,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-Apr-24,"super soft, tint knots & curls great 10/10 �","super soft, tint knots & curls great 10/10 �",,T***s,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,19-May-24,���� nice and full I will definitely be ordering again,���� nice and full I will definitely be ordering again,,D***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-May-24,The hair is so soft and beaitiful. Can't wait for my birthday to come so i can install it.,The hair is so soft and beaitiful. Can't wait for my birthday to come so i can install it.,,i***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-Mar-24,Iam glad finally received my hair. The seller was nice communicate with me well about my order.The hair is true to length very soft.I recommend this 100% it's not shedding it's perfect,Iam glad finally received my hair. The seller was nice communicate with me well about my order.The hair is true to length very soft.I recommend this 100% it's not shedding it's perfect,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-May-24,I love the hair quality it already came plucked and came with extra items ,I love the hair quality it already came plucked and came with extra items ,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-Mar-24,In love with it!! Thought it would be shorter but it id the perfect length!,In love with it!! Thought it would be shorter but it id the perfect length!,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,08-Mar-24,"This is my first wig off Amazon and i am sooo glad i order from this store i absolutely Loveeeeeeeeee my wig ��� it also has a good lace to work with and the hair is just stunning � also tru to length, im definitely loving my wig ��will be ordering again ! Ps. Shipping was quick �","This is my first wig off Amazon and i am sooo glad i order from this store i absolutely Loveeeeeeeeee my wig ��� it also has a good lace to work with and the hair is just stunning � also tru to length, im definitely loving my wig ��will be ordering again ! Ps. Shipping was quick �",,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
